date,duration,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,sum_assured_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-01-01,25,3,37,1.0,0.0006732000000000001,5.6117317103532294e-5,0.084,0.007284911645324965,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.25,2000.0,100000.0,400.0,70.0,200000.0,0.0,0.0,48.58333333333334,0.0,0.0,1.0,5.6117317103532294e-5,0.007284502835628094,0.0,2000.0,70.0,400.0,0.0,48.58333333333334,11.223463420706459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21558.221364737252,754.5377477658039,400.0,0.0,1041.5171860745927,3956.631623560513,0.0,-15405.534807336342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,26,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.084,0.007284911645324965,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.25,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9926593798472684,5.570538119468488e-5,0.0072310300673102505,0.0,0.0,0.0,0.0,0.0,4.549688824299981,11.141076238936975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19606.457214889127,686.2260025211195,0.0,0.0,995.3826954881722,3955.1662811131346,0.0,-13969.6822357667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,27,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.084,0.007284911645324965,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.25,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9853726443987634,5.529646915087157e-5,0.007177949822273144,0.0,0.0,0.0,0.0,0.0,4.516291286827666,11.059293830174314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19654.812027660173,687.9184209681061,0.0,0.0,993.2766681576081,3953.7797119177417,0.0,-14019.837226616717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,28,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.084,0.007284911645324965,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.25,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9781393981073393,5.4890558775047775e-5,0.00712525921915247,0.0,0.0,0.0,0.0,0.0,4.483138907991973,10.978111755009555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19703.286096444303,689.6150133755507,0.0,0.0,991.1989267003084,3952.471505477418,0.0,-14070.000650891026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,29,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.084,0.007284911645324965,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.25,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9709592483294117,5.448762803310896e-5,0.007072955397734922,0.0,0.0,0.0,0.0,0.0,4.450229888176471,10.897525606621793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19751.879715359013,691.3157900375656,0.0,0.0,989.1492951136036,3951.241254722259,0.0,-14120.173375485585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,30,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.084,0.007284911645324965,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.25,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9638318053036438,5.4087655052694574e-5,0.007021035518802937,0.0,0.0,0.0,0.0,0.0,4.4175624409750345,10.817531010538914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19800.593179247182,693.0207612736515,0.0,0.0,987.1275987648082,3950.0885559852377,0.0,-14170.356263223484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,31,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.084,0.007284911645324965,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.25,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9567566821297881,5.369061812200077e-5,0.006969496763980568,0.0,0.0,0.0,0.0,0.0,4.3851347930948625,10.738123624400155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19849.426783678842,694.7299374287596,0.0,0.0,985.1336643813581,3949.013008978248,0.0,-14220.550172890476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,32,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.084,0.007284911645324965,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.25,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9497334947476855,5.329649568860179e-5,0.006918336335580494,0.0,0.0,0.0,0.0,0.0,4.352945184260226,10.659299137720359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19898.380824952983,696.4433288733546,0.0,0.0,983.1673200410181,3948.014216768325,0.0,-14270.755959270286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,33,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.084,0.007284911645324965,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.25,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9427618619164164,5.2905266358280066e-5,0.006867551456452157,0.0,0.0,0.0,0.0,0.0,4.320991867116909,10.581053271656014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19947.45560009935,698.1609460034775,0.0,0.0,981.2283951621635,3947.0917857540458,0.0,-14320.974473179664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,34,3,37,0.0,0.0006732000000000001,5.6117317103532294e-5,0.084,0.007284911645324965,0.0,0.0,4.583333333333334,0.022000000000000002,0.03,0.0024662697723036864,0.0,0.0,0.035,0.25,0.0,100000.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.935841405193606,5.2516908893864844e-5,0.0068171393698310025,0.0,0.0,0.0,0.0,0.0,4.289273107137362,10.503381778772969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19996.651406880246,699.8827992408088,0.0,0.0,979.3167204941327,3946.245325642103,0.0,-14371.2065615032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
